name,scn_name,bus0,bus1,carrier,p_nom,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,stand_by_cost,start_up_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
146,eGon2035,4,72345,central_resistive_heater,1.428010899857595,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.428010899857595,DE,inf,False,,,0.0,,,1.0,1.0
147,eGon2035,4,72450,central_resistive_heater,0.01522317987461487,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01522317987461487,DE,inf,False,,,0.0,,,1.0,1.0
148,eGon2035,4,36178,dsm,71.48030639533528,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,71.48030639533528,DE,inf,False,,,0.0,,,1.0,1.0
149,eGon2035,4,50976,central_heat_pump,0.11269097654068766,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11269097654068766,DE,inf,False,,,0.0,,,1.0,1.0
150,eGon2035,4,50976,central_resistive_heater,0.020994238254596297,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020994238254596297,DE,inf,False,,,0.0,,,1.0,1.0
151,eGon2035,4,51123,central_resistive_heater,0.05077850547665071,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05077850547665071,DE,inf,False,,,0.0,,,1.0,1.0
152,eGon2035,4,52023,rural_heat_pump,456.7505288403363,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,456.7505288403363,DE,inf,False,,,0.0,,,1.0,1.0
153,eGon2035,4,69893,BEV charger,766.6365401744843,inf,0.0,0.0,0.8999999999999999,0.0,0.0,1.0,0.0,766.6365401744843,DE,inf,False,,,0.0,,,1.0,1.0
154,eGon2035,4,72136,power_to_H2,56.69674032828763,inf,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,56.69674032828763,DE,31.0,False,,,0.0,,,1.0,1.0
155,eGon2035,4,72157,power_to_H2,12.76051073637422,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,12.76051073637422,DE,31.0,False,,,0.0,,,1.0,1.0
156,eGon2035,4,72351,central_heat_pump,30.48582945980849,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.48582945980849,DE,inf,False,,,0.0,,,1.0,1.0
157,eGon2035,4,72351,central_resistive_heater,32.5077030823153,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.5077030823153,DE,inf,False,,,0.0,,,1.0,1.0
158,eGon2035,4,72367,central_heat_pump,2.1127598240455,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.1127598240455,DE,inf,False,,,0.0,,,1.0,1.0
159,eGon2035,4,72367,central_resistive_heater,0.7639274121661079,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7639274121661079,DE,inf,False,,,0.0,,,1.0,1.0
160,eGon2035,4,36178,dsm,30.644999402856424,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.644999402856424,DE,inf,False,,,0.0,,,1.0,1.0
161,eGon2035,4,48637,power_to_H2,0.1452341499057302,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.1452341499057302,DE,31.0,False,,,0.0,,,1.0,1.0
162,eGon2035,4,51286,central_resistive_heater,0.14863519922103377,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14863519922103377,DE,inf,False,,,0.0,,,1.0,1.0
163,eGon2035,4,52023,rural_heat_pump,186.43676701960598,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,186.43676701960598,DE,inf,False,,,0.0,,,1.0,1.0
164,eGon2035,4,69893,BEV charger,351.14382147789,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,351.14382147789,DE,inf,False,,,0.0,,,1.0,1.0
165,eGon2035,4,72154,power_to_H2,0.9710929197596153,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9710929197596153,DE,31.0,False,,,0.0,,,1.0,1.0
166,eGon2035,4,72157,power_to_H2,12.760508446690766,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,12.760508446690766,DE,31.0,False,,,0.0,,,1.0,1.0
167,eGon2035,4,72361,central_resistive_heater,0.021027732802314493,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.021027732802314493,DE,inf,False,,,0.0,,,1.0,1.0
168,eGon2035,4,72418,central_heat_pump,2.2185609591084665,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2185609591084665,DE,inf,False,,,0.0,,,1.0,1.0
169,eGon2035,4,72418,central_resistive_heater,2.0897636584249204,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0897636584249204,DE,inf,False,,,0.0,,,1.0,1.0
170,eGon2035,4,36178,dsm,184.0938316382682,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,184.0938316382682,DE,inf,False,,,0.0,,,1.0,1.0
171,eGon2035,4,50472,central_heat_pump,21.008049561343086,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.008049561343086,DE,inf,False,,,0.0,,,1.0,1.0
172,eGon2035,4,50472,central_resistive_heater,26.775048393509337,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.775048393509337,DE,inf,False,,,0.0,,,1.0,1.0
173,eGon2035,4,50556,central_heat_pump,0.12271069825587695,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12271069825587695,DE,inf,False,,,0.0,,,1.0,1.0
174,eGon2035,4,50556,central_resistive_heater,0.027136030553119916,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.027136030553119916,DE,inf,False,,,0.0,,,1.0,1.0
175,eGon2035,4,52023,rural_heat_pump,633.3331866361065,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,633.3331866361065,DE,inf,False,,,0.0,,,1.0,1.0
176,eGon2035,4,69893,BEV charger,1210.933994293213,inf,0.0,0.0,0.9000000000000001,0.0,0.0,1.0,0.0,1210.933994293213,DE,inf,False,,,0.0,,,1.0,1.0
177,eGon2035,4,72155,power_to_H2,2.9999433470297316,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.9999433470297316,DE,31.0,False,,,0.0,,,1.0,1.0
178,eGon2035,4,72185,power_to_H2,0.9999559293889344,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999559293889344,DE,31.0,False,,,0.0,,,1.0,1.0
179,eGon2035,4,72186,power_to_H2,0.9753929720015007,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9753929720015007,DE,31.0,False,,,0.0,,,1.0,1.0
180,eGon2035,4,72206,power_to_H2,0.9750234496953124,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9750234496953124,DE,31.0,False,,,0.0,,,1.0,1.0
181,eGon2035,4,72308,central_heat_pump,7.632791556763624,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.632791556763624,DE,inf,False,,,0.0,,,1.0,1.0
182,eGon2035,4,72308,central_resistive_heater,1.4024512676627547,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4024512676627547,DE,inf,False,,,0.0,,,1.0,1.0
183,eGon2035,4,72312,central_heat_pump,1.048290204012382,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.048290204012382,DE,inf,False,,,0.0,,,1.0,1.0
184,eGon2035,4,72312,central_resistive_heater,0.20421581572148942,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20421581572148942,DE,inf,False,,,0.0,,,1.0,1.0
185,eGon2035,4,72316,central_heat_pump,2.635320843850659,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.635320843850659,DE,inf,False,,,0.0,,,1.0,1.0
186,eGon2035,4,72316,central_resistive_heater,0.6867474962583691,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6867474962583691,DE,inf,False,,,0.0,,,1.0,1.0
187,eGon2035,4,72322,central_heat_pump,3.716796015551067,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.716796015551067,DE,inf,False,,,0.0,,,1.0,1.0
188,eGon2035,4,72322,central_resistive_heater,2.8948239744103987,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8948239744103987,DE,inf,False,,,0.0,,,1.0,1.0
189,eGon2035,4,36178,dsm,70.35529270035391,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.35529270035391,DE,inf,False,,,0.0,,,1.0,1.0
190,eGon2035,4,48637,power_to_H2,0.14523415001354423,inf,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,0.14523415001354423,DE,31.0,False,,,0.0,,,1.0,1.0
191,eGon2035,4,51170,central_resistive_heater,0.013956671377010767,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.013956671377010767,DE,inf,False,,,0.0,,,1.0,1.0
192,eGon2035,4,52023,rural_heat_pump,359.4988350241097,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,359.4988350241097,DE,inf,False,,,0.0,,,1.0,1.0
193,eGon2035,4,69893,BEV charger,551.0677864551544,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,551.0677864551544,DE,inf,False,,,0.0,,,1.0,1.0
194,eGon2035,4,72349,central_heat_pump,0.49744974125959074,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.49744974125959074,DE,inf,False,,,0.0,,,1.0,1.0
195,eGon2035,4,72349,central_resistive_heater,0.10037422991028533,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10037422991028533,DE,inf,False,,,0.0,,,1.0,1.0
196,eGon2035,4,72357,central_resistive_heater,0.10845292749300578,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10845292749300578,DE,inf,False,,,0.0,,,1.0,1.0
197,eGon2035,4,72398,central_heat_pump,3.560168346989206,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.560168346989206,DE,inf,False,,,0.0,,,1.0,1.0
198,eGon2035,4,72398,central_resistive_heater,3.8673510797709336,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8673510797709336,DE,inf,False,,,0.0,,,1.0,1.0
199,eGon2035,4,72421,central_resistive_heater,0.010418905470708846,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010418905470708846,DE,inf,False,,,0.0,,,1.0,1.0
200,eGon2035,4,72444,central_resistive_heater,0.0893047028293815,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0893047028293815,DE,inf,False,,,0.0,,,1.0,1.0
201,eGon2035,4,36178,dsm,150.26286482263512,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,150.26286482263512,DE,inf,False,,,0.0,,,1.0,1.0
202,eGon2035,4,52023,rural_heat_pump,853.4848199754064,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,853.4848199754064,DE,inf,False,,,0.0,,,1.0,1.0
203,eGon2035,4,69893,BEV charger,1586.6496772766113,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1586.6496772766113,DE,inf,False,,,0.0,,,1.0,1.0
204,eGon2035,4,72141,power_to_H2,281.792949670539,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,281.792949670539,DE,31.0,False,,,0.0,,,1.0,1.0
205,eGon2035,4,72162,power_to_H2,0.9999557448516463,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999557448516463,DE,31.0,False,,,0.0,,,1.0,1.0
206,eGon2035,4,72280,central_heat_pump,13.53813609534715,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.53813609534715,DE,inf,False,,,0.0,,,1.0,1.0
207,eGon2035,4,72280,central_resistive_heater,16.72187292317665,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.72187292317665,DE,inf,False,,,0.0,,,1.0,1.0
208,eGon2035,4,72292,central_heat_pump,0.43673588663359275,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.43673588663359275,DE,inf,False,,,0.0,,,1.0,1.0
209,eGon2035,4,72292,central_resistive_heater,0.17885562117977424,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17885562117977424,DE,inf,False,,,0.0,,,1.0,1.0
210,eGon2035,4,36178,dsm,26.828079125129175,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.828079125129175,DE,inf,False,,,0.0,,,1.0,1.0
211,eGon2035,4,50085,central_heat_pump,0.6303934413248885,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6303934413248885,DE,inf,False,,,0.0,,,1.0,1.0
212,eGon2035,4,50085,central_resistive_heater,0.16264996463684758,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16264996463684758,DE,inf,False,,,0.0,,,1.0,1.0
213,eGon2035,4,52023,rural_heat_pump,264.29373558305736,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,264.29373558305736,DE,inf,False,,,0.0,,,1.0,1.0
214,eGon2035,4,69893,BEV charger,506.8279519081116,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,506.8279519081116,DE,inf,False,,,0.0,,,1.0,1.0
215,eGon2035,4,72208,power_to_H2,1.9999518392899414,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9999518392899414,DE,31.0,False,,,0.0,,,1.0,1.0
216,eGon2035,4,72272,central_heat_pump,0.9078985255416714,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9078985255416714,DE,inf,False,,,0.0,,,1.0,1.0
217,eGon2035,4,72272,central_resistive_heater,0.4923992116682128,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4923992116682128,DE,inf,False,,,0.0,,,1.0,1.0
218,eGon2035,4,72288,central_heat_pump,0.31751943578788544,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.31751943578788544,DE,inf,False,,,0.0,,,1.0,1.0
219,eGon2035,4,72288,central_resistive_heater,0.07683408491526011,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07683408491526011,DE,inf,False,,,0.0,,,1.0,1.0
220,eGon2035,4,36178,dsm,142.0341281375429,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.0341281375429,DE,inf,False,,,0.0,,,1.0,1.0
221,eGon2035,4,51108,central_heat_pump,0.5924247742555095,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5924247742555095,DE,inf,False,,,0.0,,,1.0,1.0
222,eGon2035,4,51108,central_resistive_heater,0.09096010033433737,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09096010033433737,DE,inf,False,,,0.0,,,1.0,1.0
223,eGon2035,4,51284,central_resistive_heater,0.07474194654915477,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07474194654915477,DE,inf,False,,,0.0,,,1.0,1.0
224,eGon2035,4,52016,central_heat_pump,3.6595142351265606,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6595142351265606,DE,inf,False,,,0.0,,,1.0,1.0
225,eGon2035,4,52016,central_resistive_heater,4.661950534209389,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.661950534209389,DE,inf,False,,,0.0,,,1.0,1.0
226,eGon2035,4,52023,rural_heat_pump,1279.4008331856994,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1279.4008331856994,DE,inf,False,,,0.0,,,1.0,1.0
227,eGon2035,4,69893,BEV charger,2239.3617547154427,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,2239.3617547154427,DE,inf,False,,,0.0,,,1.0,1.0
228,eGon2035,4,72140,power_to_H2,81.89210917181096,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,81.89210917181096,DE,31.0,False,,,0.0,,,1.0,1.0
229,eGon2035,4,72166,power_to_H2,58.15714640445867,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,58.15714640445867,DE,31.0,False,,,0.0,,,1.0,1.0
230,eGon2035,4,72190,power_to_H2,2.9999429748997115,3.0,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,2.9999429748997115,DE,31.0,False,,,0.0,,,1.0,1.0
231,eGon2035,4,72203,power_to_H2,0.9999544051857601,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999544051857601,DE,31.0,False,,,0.0,,,1.0,1.0
232,eGon2035,4,72204,power_to_H2,0.9741707228356351,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9741707228356351,DE,31.0,False,,,0.0,,,1.0,1.0
233,eGon2035,4,72206,power_to_H2,99.35731236020472,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,99.35731236020472,DE,31.0,False,,,0.0,,,1.0,1.0
234,eGon2035,4,72378,central_heat_pump,4.538145883394416,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.538145883394416,DE,inf,False,,,0.0,,,1.0,1.0
235,eGon2035,4,72378,central_resistive_heater,4.605970083937258,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.605970083937258,DE,inf,False,,,0.0,,,1.0,1.0
236,eGon2035,4,72383,central_heat_pump,0.6497849092076302,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6497849092076302,DE,inf,False,,,0.0,,,1.0,1.0
237,eGon2035,4,72383,central_resistive_heater,0.12255110731087496,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12255110731087496,DE,inf,False,,,0.0,,,1.0,1.0
238,eGon2035,4,72385,central_heat_pump,11.446714271378315,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.446714271378315,DE,inf,False,,,0.0,,,1.0,1.0
239,eGon2035,4,72385,central_resistive_heater,12.887553187216337,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.887553187216337,DE,inf,False,,,0.0,,,1.0,1.0
240,eGon2035,4,72408,central_heat_pump,4.019147553261481,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.019147553261481,DE,inf,False,,,0.0,,,1.0,1.0
241,eGon2035,4,72408,central_resistive_heater,5.3434228848150065,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.3434228848150065,DE,inf,False,,,0.0,,,1.0,1.0
242,eGon2035,4,72409,central_heat_pump,0.8981301831169519,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8981301831169519,DE,inf,False,,,0.0,,,1.0,1.0
243,eGon2035,4,72409,central_resistive_heater,0.911673523919431,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.911673523919431,DE,inf,False,,,0.0,,,1.0,1.0
244,eGon2035,4,72414,central_resistive_heater,0.4501696252216412,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4501696252216412,DE,inf,False,,,0.0,,,1.0,1.0
245,eGon2035,4,72425,central_heat_pump,0.04405871004753704,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04405871004753704,DE,inf,False,,,0.0,,,1.0,1.0
246,eGon2035,4,72425,central_resistive_heater,0.054487684947281456,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.054487684947281456,DE,inf,False,,,0.0,,,1.0,1.0
247,eGon2035,4,72552,central_heat_pump,7.334060178941142,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.334060178941142,DE,inf,False,,,0.0,,,1.0,1.0
248,eGon2035,4,72552,central_resistive_heater,9.343050353773526,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.343050353773526,DE,inf,False,,,0.0,,,1.0,1.0
249,eGon2035,4,36178,dsm,19.41610820237958,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.41610820237958,DE,inf,False,,,0.0,,,1.0,1.0
250,eGon2035,4,51719,central_resistive_heater,0.036514194593148086,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.036514194593148086,DE,inf,False,,,0.0,,,1.0,1.0
251,eGon2035,4,52023,rural_heat_pump,72.46463258006453,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,72.46463258006453,DE,inf,False,,,0.0,,,1.0,1.0
252,eGon2035,4,69893,BEV charger,143.40345948934555,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,143.40345948934555,DE,inf,False,,,0.0,,,1.0,1.0
253,eGon2035,4,72154,power_to_H2,0.9710929193856442,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9710929193856442,DE,31.0,False,,,0.0,,,1.0,1.0
254,eGon2035,4,72397,central_heat_pump,0.4540645800072939,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4540645800072939,DE,inf,False,,,0.0,,,1.0,1.0
255,eGon2035,4,72397,central_resistive_heater,0.35826315080434484,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35826315080434484,DE,inf,False,,,0.0,,,1.0,1.0
256,eGon2035,4,72484,central_heat_pump,2.876557007271185,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.876557007271185,DE,inf,False,,,0.0,,,1.0,1.0
257,eGon2035,4,72484,central_resistive_heater,0.5165601827352841,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5165601827352841,DE,inf,False,,,0.0,,,1.0,1.0
258,eGon2035,4,36178,dsm,85.12494017568729,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85.12494017568729,DE,inf,False,,,0.0,,,1.0,1.0
259,eGon2035,4,52023,rural_heat_pump,848.5422480764621,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,848.5422480764621,DE,inf,False,,,0.0,,,1.0,1.0
260,eGon2035,4,69893,BEV charger,1562.228277206421,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1562.228277206421,DE,inf,False,,,0.0,,,1.0,1.0
261,eGon2035,4,72145,power_to_H2,1.9999529801622942,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9999529801622942,DE,31.0,False,,,0.0,,,1.0,1.0
262,eGon2035,4,72160,power_to_H2,1.9377738868347578,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9377738868347578,DE,31.0,False,,,0.0,,,1.0,1.0
263,eGon2035,4,72184,power_to_H2,0.9999565429243008,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999565429243008,DE,31.0,False,,,0.0,,,1.0,1.0
264,eGon2035,4,72194,power_to_H2,0.9999591873369503,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999591873369503,DE,31.0,False,,,0.0,,,1.0,1.0
265,eGon2035,4,72219,central_heat_pump,4.313365598335659,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.313365598335659,DE,inf,False,,,0.0,,,1.0,1.0
266,eGon2035,4,72219,central_resistive_heater,0.7057780317912625,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7057780317912625,DE,inf,False,,,0.0,,,1.0,1.0
267,eGon2035,4,72220,central_heat_pump,0.11262580856152916,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11262580856152916,DE,inf,False,,,0.0,,,1.0,1.0
268,eGon2035,4,72220,central_resistive_heater,0.04743153429441313,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04743153429441313,DE,inf,False,,,0.0,,,1.0,1.0
269,eGon2035,4,72230,central_heat_pump,2.290267865252295,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.290267865252295,DE,inf,False,,,0.0,,,1.0,1.0
270,eGon2035,4,72230,central_resistive_heater,0.6362167942504668,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6362167942504668,DE,inf,False,,,0.0,,,1.0,1.0
271,eGon2035,4,72241,central_heat_pump,5.938904327692124,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.938904327692124,DE,inf,False,,,0.0,,,1.0,1.0
272,eGon2035,4,72241,central_resistive_heater,7.230294348175915,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.230294348175915,DE,inf,False,,,0.0,,,1.0,1.0
273,eGon2035,4,72246,central_heat_pump,0.8415574575098946,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8415574575098946,DE,inf,False,,,0.0,,,1.0,1.0
274,eGon2035,4,72246,central_resistive_heater,0.21698564276969834,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21698564276969834,DE,inf,False,,,0.0,,,1.0,1.0
275,eGon2035,4,72251,central_heat_pump,0.8366729863122779,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8366729863122779,DE,inf,False,,,0.0,,,1.0,1.0
276,eGon2035,4,72251,central_resistive_heater,0.24959421138800075,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24959421138800075,DE,inf,False,,,0.0,,,1.0,1.0
277,eGon2035,4,36178,dsm,18.748000710590436,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.748000710590436,DE,inf,False,,,0.0,,,1.0,1.0
278,eGon2035,4,52023,rural_heat_pump,189.26176822840054,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,189.26176822840054,DE,inf,False,,,0.0,,,1.0,1.0
279,eGon2035,4,69893,BEV charger,345.30879950523376,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,345.30879950523376,DE,inf,False,,,0.0,,,1.0,1.0
280,eGon2035,4,72167,power_to_H2,37.120220794176575,inf,461.22415334238485,0.0,0.6999999999999998,0.0,0.0,1.0,0.0,37.120220794176575,DE,31.0,False,,,0.0,,,1.0,1.0
281,eGon2035,4,72194,power_to_H2,0.9999591873370962,1.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,0.9999591873370962,DE,31.0,False,,,0.0,,,1.0,1.0
282,eGon2035,4,72216,central_heat_pump,2.524706161986239,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.524706161986239,DE,inf,False,,,0.0,,,1.0,1.0
283,eGon2035,4,72216,central_resistive_heater,0.5121645612243533,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5121645612243533,DE,inf,False,,,0.0,,,1.0,1.0
284,eGon2035,4,72225,central_resistive_heater,0.020029839238940035,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.020029839238940035,DE,inf,False,,,0.0,,,1.0,1.0
285,eGon2035,4,36178,dsm,67.45979334944666,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.45979334944666,DE,inf,False,,,0.0,,,1.0,1.0
286,eGon2035,4,52023,rural_heat_pump,411.3239413864895,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,411.3239413864895,DE,inf,False,,,0.0,,,1.0,1.0
287,eGon2035,4,69893,BEV charger,774.2929463982582,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,774.2929463982582,DE,inf,False,,,0.0,,,1.0,1.0
288,eGon2035,4,72168,power_to_H2,22.500280184175875,inf,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,22.500280184175875,DE,31.0,False,,,0.0,,,1.0,1.0
289,eGon2035,4,72209,power_to_H2,1.9470334643686646,2.0,461.22415334238485,0.0,0.7,0.0,0.0,1.0,0.0,1.9470334643686646,DE,31.0,False,,,0.0,,,1.0,1.0
290,eGon2035,4,72214,central_heat_pump,4.279657905688708,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.279657905688708,DE,inf,False,,,0.0,,,1.0,1.0
291,eGon2035,4,72214,central_resistive_heater,0.8131803665379024,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8131803665379024,DE,inf,False,,,0.0,,,1.0,1.0
292,eGon2035,4,72217,central_heat_pump,0.4191315171458585,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4191315171458585,DE,inf,False,,,0.0,,,1.0,1.0
